id,client_id,product_id,quantity,date
874,83252,91,2,2018-02-14
875,94457,117,3,2018-02-14
876,53414,155,4,2018-02-14
877,56801,141,2,2018-02-14
878,97240,63,1,2018-02-14
879,42319,11,4,2018-02-14
880,70174,142,3,2018-02-14
881,70391,96,4,2018-02-14
882,52330,124,1,2018-02-14
883,43089,93,3,2018-02-14
884,39812,102,1,2018-02-14
885,55480,98,3,2018-02-14
886,85393,26,1,2018-02-14
887,87370,197,3,2018-02-14
888,19964,39,3,2018-02-14
889,55124,92,1,2018-02-14
890,92706,156,4,2018-02-14
891,73478,145,2,2018-02-14
892,14389,165,4,2018-02-14
893,5570,108,2,2018-02-15
894,69837,155,1,2018-02-15
895,36587,76,4,2018-02-15
896,12016,67,1,2018-02-15
897,45003,122,2,2018-02-15
898,6255,196,3,2018-02-15
899,17145,175,1,2018-02-15
900,24215,111,4,2018-02-15
901,80720,162,1,2018-02-15
902,71775,18,1,2018-02-15
903,6091,35,1,2018-02-15
904,11638,18,2,2018-02-15
905,22416,198,4,2018-02-15
906,24072,162,4,2018-02-15
907,58244,161,2,2018-02-15
908,41241,128,4,2018-02-15
909,83808,200,4,2018-02-15
910,33435,127,1,2018-02-15
911,69725,84,2,2018-02-15
912,75698,43,2,2018-02-15
913,28733,82,2,2018-02-16
914,11315,27,3,2018-02-16
915,23955,48,4,2018-02-16
916,57109,69,1,2018-02-16
917,87045,199,1,2018-02-16
918,87506,150,1,2018-02-16
919,36669,162,1,2018-02-16
920,23062,171,4,2018-02-16
921,79253,116,2,2018-02-16
922,39750,124,2,2018-02-16
923,16908,16,3,2018-02-16
924,18778,126,1,2018-02-16
925,93230,14,3,2018-02-16
926,51746,39,4,2018-02-16
927,91866,199,3,2018-02-16
928,81819,108,4,2018-02-16
929,23625,12,3,2018-02-16
930,23322,97,4,2018-02-16
931,10489,55,4,2018-02-16
932,22575,134,3,2018-02-16
933,5241,40,2,2018-02-17
934,43222,91,3,2018-02-17
935,10479,13,2,2018-02-17
936,55646,69,2,2018-02-17
937,19263,152,3,2018-02-17
938,52797,187,1,2018-02-17
939,4433,174,2,2018-02-17
940,95258,96,1,2018-02-17
941,64292,172,4,2018-02-17
942,79105,11,4,2018-02-17
943,59400,118,4,2018-02-17
944,79715,61,2,2018-02-17
945,50429,36,2,2018-02-17
946,87732,200,4,2018-02-17
947,303,138,3,2018-02-17
948,82559,129,3,2018-02-17
949,56,63,4,2018-02-17
950,8718,140,1,2018-02-17
951,28700,5,4,2018-02-17
952,73687,78,2,2018-02-18
953,67662,36,1,2018-02-18
954,44248,145,3,2018-02-18
955,16749,186,3,2018-02-18
956,4622,150,1,2018-02-18
957,15035,159,1,2018-02-18
958,5127,154,2,2018-02-18
959,5123,13,4,2018-02-18
960,18031,191,1,2018-02-18
961,82839,195,1,2018-02-18
962,84718,63,3,2018-02-18
963,55659,11,3,2018-02-18
964,38639,69,4,2018-02-18
965,67068,192,1,2018-02-18
966,88870,102,3,2018-02-18
967,34675,196,4,2018-02-18
968,35855,32,3,2018-02-18
969,46272,10,3,2018-02-18
970,73689,108,3,2018-02-18
971,38519,54,2,2018-02-18
972,10268,183,2,2018-02-19
973,90826,82,1,2018-02-19
974,1063,190,4,2018-02-19
975,50449,183,4,2018-02-19
976,95463,87,2,2018-02-19
977,6230,82,4,2018-02-19
978,56794,35,1,2018-02-19
979,47916,67,4,2018-02-19
980,4633,65,4,2018-02-19
981,3597,17,2,2018-02-19
982,6169,42,2,2018-02-19
983,7562,187,4,2018-02-19
984,73795,198,4,2018-02-19
985,82153,121,1,2018-02-19
986,26735,121,1,2018-02-19
987,6372,139,1,2018-02-19
988,26070,78,3,2018-02-19
989,79906,28,3,2018-02-19
990,12911,39,3,2018-02-19
991,73480,182,4,2018-02-19
992,77736,100,1,2018-02-20
993,81265,11,3,2018-02-20
994,23276,115,2,2018-02-20
995,72275,186,2,2018-02-20
996,81450,117,4,2018-02-20
997,60005,168,2,2018-02-20
998,62982,132,4,2018-02-20
999,84660,64,2,2018-02-20
1000,54554,176,3,2018-02-20
1001,48448,198,3,2018-02-20
1002,34530,83,4,2018-02-20
1003,75704,159,4,2018-02-20
1004,76091,2,2,2018-02-20
1005,17261,43,1,2018-02-20
1006,3813,41,2,2018-02-20
1007,28025,60,2,2018-02-20
1008,58657,112,4,2018-02-20
1009,27286,174,1,2018-02-20
1010,92437,40,1,2018-02-20
1011,1606,59,4,2018-02-20
1012,71159,45,3,2018-02-21
1013,72304,42,4,2018-02-21
1014,27140,119,4,2018-02-21
1015,77150,149,4,2018-02-21
1016,56139,131,1,2018-02-21
1017,76126,194,4,2018-02-21
1018,13919,139,1,2018-02-21
1019,85656,24,4,2018-02-21
1020,27447,50,3,2018-02-21
1021,13047,88,3,2018-02-21
1022,24819,21,2,2018-02-21
1023,4325,153,2,2018-02-21
1024,76324,132,1,2018-02-21
1025,9112,125,3,2018-02-21
1026,38111,43,1,2018-02-21
1027,16390,175,4,2018-02-21
1028,41428,23,4,2018-02-21
1029,79580,188,1,2018-02-21
1030,28747,21,2,2018-02-21
1031,87887,194,1,2018-02-21
1032,118,179,1,2018-02-22
1033,84472,143,2,2018-02-22
1034,13235,58,4,2018-02-22
1035,53442,26,2,2018-02-22
1036,847,59,3,2018-02-22
1037,10955,90,2,2018-02-22
1038,79240,45,3,2018-02-22
1039,46515,194,3,2018-02-22
1040,88237,163,2,2018-02-22
1041,97580,94,2,2018-02-22
1042,6470,110,2,2018-02-22
1043,30106,64,1,2018-02-22
1044,42102,84,2,2018-02-22
1045,64324,77,3,2018-02-22
1046,91923,27,3,2018-02-22
1047,58068,87,3,2018-02-22
1048,49377,159,2,2018-02-22
1049,45588,12,4,2018-02-22
1050,36977,102,4,2018-02-22
1051,67585,45,3,2018-02-23
1052,78478,128,3,2018-02-23
1053,42534,32,1,2018-02-23
1054,1829,54,2,2018-02-23
1055,1918,194,2,2018-02-23
1056,20619,113,3,2018-02-23
1057,32255,115,1,2018-02-23
1058,47363,32,3,2018-02-23
1059,20129,143,1,2018-02-23
1060,59384,104,3,2018-02-23
1061,65546,55,3,2018-02-23
1062,82181,41,2,2018-02-23
1063,87959,127,1,2018-02-23
1064,9866,40,4,2018-02-23
1065,2220,72,1,2018-02-23
1066,39810,114,1,2018-02-23
1067,5288,177,2,2018-02-23
1068,34388,38,4,2018-02-23
1069,8513,56,4,2018-02-23
1070,1343,34,2,2018-02-23
1071,63077,129,3,2018-02-24
1072,19217,10,1,2018-02-24
1073,93071,168,1,2018-02-24
1074,79768,16,3,2018-02-24
1075,97830,174,4,2018-02-24
1076,26615,152,3,2018-02-24
1077,36259,14,4,2018-02-24
1078,93790,90,3,2018-02-24
1079,42079,167,3,2018-02-24
1080,83525,18,4,2018-02-24
1081,96574,84,1,2018-02-24
1082,12220,169,3,2018-02-24
1083,236,56,4,2018-02-24
1084,42930,164,1,2018-02-24
1085,67445,152,1,2018-02-24
1086,8568,90,1,2018-02-24
1087,70793,29,4,2018-02-24
1088,65442,22,4,2018-02-24
1089,84556,11,3,2018-02-24
1090,73699,41,3,2018-02-24
1091,5416,177,3,2018-02-25
1092,36160,139,3,2018-02-25
1093,43926,52,4,2018-02-25
1094,5952,67,4,2018-02-25
1095,87389,85,2,2018-02-25
1096,8008,75,3,2018-02-25
1097,41833,136,4,2018-02-25
1098,58597,159,2,2018-02-25
1099,30524,123,3,2018-02-25
1100,88862,6,2,2018-02-25
1101,86741,81,3,2018-02-25
1102,15525,199,3,2018-02-25
1103,19283,13,1,2018-02-25
1104,23931,6,4,2018-02-25
1105,78,195,2,2018-02-25
1106,20612,155,3,2018-02-25
1107,16985,121,4,2018-02-25
1108,14061,45,2,2018-02-25
1109,82986,106,1,2018-02-25
1110,84057,26,4,2018-02-25
1111,43304,4,2,2018-02-26
1112,59208,37,3,2018-02-26
1113,75047,21,1,2018-02-26
1114,29288,28,4,2018-02-26
1115,93710,32,3,2018-02-26
1116,39712,103,1,2018-02-26
1117,11955,181,1,2018-02-26
1118,73341,161,2,2018-02-26
1119,72102,26,3,2018-02-26
1120,71521,145,3,2018-02-26
1121,87063,184,4,2018-02-26
1122,18575,116,4,2018-02-26
1123,9185,93,4,2018-02-26
1124,19097,30,4,2018-02-26
1125,67729,121,1,2018-02-26
1126,34017,5,4,2018-02-26
1127,11247,118,3,2018-02-26
1128,45559,6,1,2018-02-26
1129,18382,106,4,2018-02-26
1130,36456,124,4,2018-02-26
1131,92264,190,2,2018-02-27
1132,4019,138,1,2018-02-27
1133,11303,70,3,2018-02-27
1134,67507,138,4,2018-02-27
1135,41158,106,1,2018-02-27
1136,54918,44,3,2018-02-27
1137,92739,56,4,2018-02-27
1138,96647,132,4,2018-02-27
1139,83123,13,2,2018-02-27
1140,24520,122,2,2018-02-27
1141,96810,19,1,2018-02-27
1142,87488,198,2,2018-02-27
1143,56820,90,2,2018-02-27
1144,80911,190,1,2018-02-27
1145,71325,9,4,2018-02-27
1146,5409,46,3,2018-02-27
1147,59380,56,1,2018-02-27
1148,25054,74,1,2018-02-27
1149,9447,40,3,2018-02-27
1150,923,67,2,2018-02-28
1151,98724,113,1,2018-02-28
1152,51357,83,4,2018-02-28
1153,10790,62,1,2018-02-28
1154,97721,174,3,2018-02-28
1155,66657,134,4,2018-02-28
1156,44029,29,1,2018-02-28
1157,64485,19,4,2018-02-28
1158,32155,114,3,2018-02-28
1159,82871,108,1,2018-02-28
1160,2337,143,1,2018-02-28
1161,67780,57,3,2018-02-28
1162,19030,38,4,2018-02-28
1163,59202,21,4,2018-02-28
1164,32266,51,3,2018-02-28
1165,43873,167,4,2018-02-28
1166,46198,20,4,2018-02-28
1167,55181,2,1,2018-02-28
1168,23711,32,4,2018-02-28
1169,29487,111,3,2018-02-28
1170,71908,92,4,2018-03-01
1171,71896,132,1,2018-03-01
1172,64436,7,4,2018-03-01
1173,40632,3,3,2018-03-01
1174,20104,25,2,2018-03-01
1175,64773,112,2,2018-03-01
1176,14383,9,2,2018-03-01
1177,84292,26,2,2018-03-01
1178,3757,64,1,2018-03-01
1179,20610,18,4,2018-03-01
1180,16479,91,1,2018-03-01
1181,39667,2,2,2018-03-01
1182,75684,1,4,2018-03-01
1183,99098,48,2,2018-03-01
1184,71316,191,2,2018-03-01
1185,77835,107,3,2018-03-01
1186,14154,164,1,2018-03-01
1187,76326,191,2,2018-03-01
1188,13000,75,2,2018-03-01
1189,55319,26,1,2018-03-01
1190,815,6,2,2018-03-02
1191,76078,26,2,2018-03-02
1192,90475,43,4,2018-03-02
1193,2444,122,1,2018-03-02
1194,75994,129,1,2018-03-02
1195,75917,9,3,2018-03-02
1196,73320,27,4,2018-03-02
1197,17369,71,1,2018-03-02
1198,15329,117,2,2018-03-02
1199,56943,118,1,2018-03-02
1200,91752,3,1,2018-03-02
1201,99132,189,2,2018-03-02
1202,27307,130,4,2018-03-02
1203,85452,124,1,2018-03-02
1204,39916,74,3,2018-03-02
1205,37220,81,1,2018-03-02
1206,80880,159,1,2018-03-02
1207,64645,65,2,2018-03-02
1208,60280,122,4,2018-03-02
1209,53029,146,3,2018-03-02
1210,127,134,3,2018-03-03
1211,52330,102,4,2018-03-03
1212,27633,42,1,2018-03-03
1213,65311,111,3,2018-03-03
1214,55177,196,2,2018-03-03
1215,86067,104,1,2018-03-03
1216,44328,4,3,2018-03-03
1217,68905,99,2,2018-03-03
1218,3798,132,4,2018-03-03
1219,47883,65,4,2018-03-03
1220,13719,41,4,2018-03-03
1221,34561,171,4,2018-03-03
1222,76590,183,2,2018-03-03
1223,22117,147,2,2018-03-03
1224,36245,149,1,2018-03-03
1225,1646,186,4,2018-03-03
1226,47524,158,4,2018-03-03
1227,19257,116,4,2018-03-03
1228,53174,135,2,2018-03-03
1229,37431,197,4,2018-03-03
1230,39283,64,2,2018-03-04
1231,63375,2,1,2018-03-04
1232,68245,115,4,2018-03-04
1233,11695,195,1,2018-03-04
1234,56265,128,2,2018-03-04
1235,75061,79,1,2018-03-04
1236,97417,101,3,2018-03-04
1237,57546,119,1,2018-03-04
1238,39225,74,2,2018-03-04
1239,97946,9,1,2018-03-04
1240,13225,23,1,2018-03-04
1241,40739,14,2,2018-03-04
1242,25151,54,2,2018-03-04
1243,63732,124,4,2018-03-04
1244,49689,45,1,2018-03-04
1245,99930,16,4,2018-03-04
1246,73510,200,3,2018-03-04
1247,8578,102,3,2018-03-04
1248,8071,95,2,2018-03-04
1249,8667,109,4,2018-03-04
1250,57762,185,3,2018-03-05
1251,36369,136,1,2018-03-05
1252,6784,25,2,2018-03-05
1253,41915,169,1,2018-03-05
1254,70508,62,4,2018-03-05
1255,79027,77,4,2018-03-05
1256,67527,146,3,2018-03-05
1257,70836,50,4,2018-03-05
1258,45766,169,3,2018-03-05
1259,19957,34,3,2018-03-05
1260,87896,100,2,2018-03-05
1261,46241,114,3,2018-03-05
1262,37149,81,4,2018-03-05
1263,94271,12,4,2018-03-05
1264,4758,77,2,2018-03-05
1265,19098,75,4,2018-03-05
1266,10396,170,2,2018-03-05
1267,16242,55,2,2018-03-05
1268,27697,92,2,2018-03-05
1269,70481,187,2,2018-03-06
1270,46164,179,2,2018-03-06
1271,19817,88,3,2018-03-06
1272,49841,181,4,2018-03-06
1273,52854,9,2,2018-03-06
1274,24918,3,1,2018-03-06
1275,96732,118,1,2018-03-06
1276,21567,136,1,2018-03-06
1277,75453,187,4,2018-03-06
1278,62824,30,4,2018-03-06
1279,20807,67,3,2018-03-06
1280,75521,55,2,2018-03-06
1281,1760,162,3,2018-03-06
1282,41950,123,3,2018-03-06
1283,92375,43,2,2018-03-06
1284,2483,156,3,2018-03-06
1285,24443,165,2,2018-03-06
1286,33720,158,2,2018-03-06
1287,58067,71,2,2018-03-06
1288,93502,62,1,2018-03-06
1289,2080,110,4,2018-03-07
1290,2718,29,2,2018-03-07
1291,59677,115,2,2018-03-07
1292,27953,2,3,2018-03-07
1293,86445,90,1,2018-03-07
1294,42461,105,3,2018-03-07
1295,90398,57,3,2018-03-07
1296,72848,185,1,2018-03-07
1297,93608,42,3,2018-03-07
1298,89107,49,3,2018-03-07
1299,18450,185,2,2018-03-07
1300,33537,199,1,2018-03-07
1301,64078,18,1,2018-03-07
1302,38259,198,1,2018-03-07
1303,48303,27,3,2018-03-07
1304,28866,118,4,2018-03-07
1305,6646,54,3,2018-03-07
1306,38001,152,4,2018-03-07
1307,26738,162,1,2018-03-07
1308,11486,150,3,2018-03-07
1309,38566,63,4,2018-03-08
1310,25523,164,1,2018-03-08
1311,65156,92,3,2018-03-08
1312,55169,84,1,2018-03-08
1313,52488,61,4,2018-03-08
1314,12343,82,1,2018-03-08
1315,40807,42,4,2018-03-08
1316,48771,96,3,2018-03-08
1317,78624,161,4,2018-03-08
1318,99786,74,1,2018-03-08
1319,75630,137,1,2018-03-08
1320,52604,119,4,2018-03-08
1321,81975,25,2,2018-03-08
1322,26400,141,1,2018-03-08
1323,85383,47,1,2018-03-08
1324,81245,122,2,2018-03-08
1325,76535,173,4,2018-03-08
1326,55107,133,1,2018-03-08
1327,30679,31,1,2018-03-08
1328,76219,159,2,2018-03-08
1329,63231,98,3,2018-03-09
1330,74056,199,4,2018-03-09
1331,56374,169,1,2018-03-09
1332,31481,115,3,2018-03-09
1333,85231,174,1,2018-03-09
1334,68837,52,1,2018-03-09
1335,72259,107,3,2018-03-09
1336,39987,86,2,2018-03-09
1337,24161,133,4,2018-03-09
1338,85596,12,2,2018-03-09
1339,79112,21,1,2018-03-09
1340,64930,9,2,2018-03-09
1341,73507,93,1,2018-03-09
1342,34912,91,1,2018-03-09
1343,87128,145,3,2018-03-09
1344,31822,104,3,2018-03-09
1345,75040,152,2,2018-03-09
1346,60536,155,3,2018-03-09
1347,84459,136,1,2018-03-09
1348,12176,172,2,2018-03-09
1349,54772,62,3,2018-03-10
1350,86926,29,2,2018-03-10
1351,66359,83,4,2018-03-10
1352,17328,74,2,2018-03-10
1353,47058,152,4,2018-03-10
1354,6151,34,1,2018-03-10
1355,4426,60,2,2018-03-10
1356,16033,104,1,2018-03-10
1357,2199,159,1,2018-03-10
1358,60501,115,2,2018-03-10
1359,53395,132,3,2018-03-10
1360,20080,137,3,2018-03-10
1361,36221,90,2,2018-03-10
1362,41875,77,4,2018-03-10
1363,13860,121,1,2018-03-10
1364,50461,182,4,2018-03-10
1365,31420,1,1,2018-03-10
1366,8706,189,2,2018-03-10
1367,42881,73,2,2018-03-10
1368,23237,159,3,2018-03-11
1369,87956,88,1,2018-03-11
1370,85515,45,1,2018-03-11
1371,15359,60,4,2018-03-11
1372,99714,86,2,2018-03-11
1373,94915,103,1,2018-03-11
1374,76919,87,2,2018-03-11
1375,14597,119,1,2018-03-11
1376,33573,42,4,2018-03-11
1377,78758,155,3,2018-03-11
1378,1280,186,1,2018-03-11
1379,63198,197,2,2018-03-11
1380,62517,81,4,2018-03-11
1381,7084,162,2,2018-03-11
1382,17772,10,1,2018-03-11
1383,29976,123,3,2018-03-11
1384,45649,194,4,2018-03-11
1385,48286,111,3,2018-03-11
1386,19064,25,3,2018-03-11
1387,67643,3,2,2018-03-11
1388,90094,162,2,2018-03-12
1389,86144,71,4,2018-03-12
1390,37600,28,3,2018-03-12
1391,51921,137,1,2018-03-12
1392,28530,11,1,2018-03-12
1393,35955,93,1,2018-03-12
1394,27857,118,1,2018-03-12
1395,2574,124,2,2018-03-12
1396,78345,167,3,2018-03-12
1397,35368,93,3,2018-03-12
1398,99609,141,4,2018-03-12
1399,60775,99,1,2018-03-12
1400,23753,11,3,2018-03-12
1401,55030,35,2,2018-03-12
1402,17686,8,4,2018-03-12
1403,51694,7,1,2018-03-12
1404,55962,69,4,2018-03-12
1405,76909,70,3,2018-03-12
1406,74533,185,2,2018-03-12
1407,81995,115,3,2018-03-12
1408,56134,124,4,2018-03-13
1409,97426,163,2,2018-03-13
1410,61269,11,3,2018-03-13
1411,92202,166,3,2018-03-13
1412,38244,91,2,2018-03-13
1413,57385,85,3,2018-03-13
1414,31654,49,1,2018-03-13
1415,26658,35,3,2018-03-13
1416,39953,157,4,2018-03-13
1417,22181,88,3,2018-03-13
1418,97433,169,2,2018-03-13
1419,78412,109,1,2018-03-13
1420,1623,134,3,2018-03-13
1421,48757,10,3,2018-03-13
1422,40810,84,4,2018-03-13
1423,16726,85,4,2018-03-13
1424,61397,151,3,2018-03-13
1425,51227,174,4,2018-03-13
1426,81183,140,3,2018-03-13
1427,82566,55,2,2018-03-13
1428,29403,141,3,2018-03-14
1429,4264,74,2,2018-03-14
1430,96524,135,1,2018-03-14
1431,46829,140,2,2018-03-14
1432,47925,61,1,2018-03-14
1433,74183,153,1,2018-03-14
1434,93066,130,1,2018-03-14
1435,59053,26,4,2018-03-14
1436,11665,179,3,2018-03-14
1437,35738,69,2,2018-03-14
1438,89564,62,1,2018-03-14
1439,29374,200,2,2018-03-14
1440,36398,167,1,2018-03-14
1441,86146,116,4,2018-03-14
1442,38710,115,1,2018-03-14
1443,61121,139,1,2018-03-14
1444,19251,192,3,2018-03-14
1445,21173,102,2,2018-03-14
1446,11556,42,3,2018-03-14
1447,87411,10,4,2018-03-14
1448,78618,123,2,2018-03-15
1449,53277,19,4,2018-03-15
1450,57493,4,1,2018-03-15
1451,53003,3,4,2018-03-15
1452,89600,142,2,2018-03-15
1453,72356,10,2,2018-03-15
1454,91249,6,2,2018-03-15
1455,24763,31,3,2018-03-15
1456,11047,31,1,2018-03-15
1457,97000,176,2,2018-03-15
1458,28770,9,4,2018-03-15
1459,53303,108,4,2018-03-15
1460,23151,124,4,2018-03-15
1461,68248,154,2,2018-03-15
1462,4854,130,2,2018-03-15
1463,94614,4,4,2018-03-15
1464,89400,6,4,2018-03-15
1465,21793,30,1,2018-03-15
1466,59130,183,2,2018-03-15
1467,74479,156,4,2018-03-16
1468,67299,61,2,2018-03-16
1469,31988,77,1,2018-03-16
1470,15851,183,3,2018-03-16
1471,12113,110,2,2018-03-16
1472,24059,36,2,2018-03-16
1473,45421,133,1,2018-03-16
1474,38891,157,2,2018-03-16
1475,66018,100,4,2018-03-16
1476,47305,140,1,2018-03-16
1477,32922,122,3,2018-03-16
1478,1525,150,1,2018-03-16
1479,15049,59,4,2018-03-16
1480,35112,110,2,2018-03-16
1481,37905,167,1,2018-03-16
1482,54913,130,4,2018-03-16
1483,34009,14,4,2018-03-16
1484,61,138,4,2018-03-16
1485,74667,176,1,2018-03-16
1486,83560,64,1,2018-03-16
1487,55338,131,1,2018-03-17
1488,13351,72,3,2018-03-17
1489,24355,188,4,2018-03-17
1490,45187,196,1,2018-03-17
1491,28146,21,1,2018-03-17
1492,34021,94,2,2018-03-17
1493,86124,147,2,2018-03-17
1494,75187,79,1,2018-03-17
1495,85470,20,1,2018-03-17
1496,20582,58,3,2018-03-17
1497,88930,42,2,2018-03-17
1498,23052,94,3,2018-03-17
1499,51475,138,1,2018-03-17
1500,91749,151,3,2018-03-17
1501,69627,88,4,2018-03-17
1502,6961,140,3,2018-03-17
1503,35773,9,2,2018-03-17
1504,21521,79,2,2018-03-17
1505,49482,157,2,2018-03-17
1506,36409,82,2,2018-03-17
1507,94007,148,1,2018-03-18
1508,57135,193,2,2018-03-18
1509,20492,3,1,2018-03-18
1510,1342,136,4,2018-03-18
1511,44624,39,2,2018-03-18
1512,90328,64,4,2018-03-18
1513,339,31,4,2018-03-18
1514,71432,111,1,2018-03-18
1515,12255,200,3,2018-03-18
1516,51861,123,2,2018-03-18
1517,11345,150,2,2018-03-18
1518,1751,96,3,2018-03-18
1519,54757,5,2,2018-03-18
1520,67958,58,1,2018-03-18
1521,58054,105,3,2018-03-18
1522,70856,63,2,2018-03-18
1523,15897,61,2,2018-03-18
1524,55762,52,1,2018-03-18
1525,62553,108,2,2018-03-18
1526,77455,101,1,2018-03-18
1527,90601,33,4,2018-03-19
1528,27936,22,2,2018-03-19
1529,37642,51,3,2018-03-19
1530,29712,11,1,2018-03-19
1531,70343,127,1,2018-03-19
1532,12183,186,2,2018-03-19
1533,87834,50,1,2018-03-19
1534,56277,198,4,2018-03-19
1535,19542,17,1,2018-03-19
1536,94458,174,4,2018-03-19
1537,82311,44,3,2018-03-19
1538,44814,185,1,2018-03-19
1539,37199,133,3,2018-03-19
1540,8821,39,4,2018-03-19
1541,24071,186,1,2018-03-19
1542,69769,137,4,2018-03-19
1543,11123,23,4,2018-03-19
1544,80560,175,3,2018-03-19
1545,73544,164,3,2018-03-19
1546,83442,31,3,2018-03-19
1547,41787,84,4,2018-03-20
1548,94935,23,4,2018-03-20
1549,99805,184,3,2018-03-20
1550,6738,199,4,2018-03-20
1551,36063,174,3,2018-03-20
1552,54238,58,2,2018-03-20
1553,51572,164,1,2018-03-20
1554,25511,196,2,2018-03-20
1555,19427,88,4,2018-03-20
1556,37266,188,1,2018-03-20
1557,17851,142,4,2018-03-20
1558,66151,25,4,2018-03-20
1559,87313,199,1,2018-03-20
1560,89614,172,4,2018-03-20
1561,74911,46,4,2018-03-20
1562,52376,141,4,2018-03-20
1563,35436,62,3,2018-03-20
1564,96444,19,4,2018-03-20
1565,57133,140,1,2018-03-20
1566,78946,112,2,2018-03-21
1567,82051,90,1,2018-03-21
1568,95403,48,1,2018-03-21
1569,2984,161,2,2018-03-21
1570,97242,165,4,2018-03-21
1571,20663,134,2,2018-03-21
1572,23511,123,2,2018-03-21
1573,78188,117,3,2018-03-21
1574,40999,81,3,2018-03-21
1575,56847,171,1,2018-03-21
1576,94072,100,1,2018-03-21
1577,6641,178,3,2018-03-21
1578,44548,174,2,2018-03-21
1579,54621,73,2,2018-03-21
1580,15318,28,2,2018-03-21
1581,7565,195,4,2018-03-21
1582,27346,11,3,2018-03-21
1583,94224,148,4,2018-03-21
1584,79274,87,2,2018-03-21
1585,74860,158,4,2018-03-21
1586,80766,101,1,2018-03-22
1587,74039,36,3,2018-03-22
1588,52394,100,2,2018-03-22
1589,66082,119,1,2018-03-22
1590,29431,98,4,2018-03-22
1591,75533,196,1,2018-03-22
1592,27789,88,2,2018-03-22
1593,95506,36,3,2018-03-22
1594,48544,58,3,2018-03-22
1595,13920,28,2,2018-03-22
1596,69347,39,3,2018-03-22
1597,96123,66,1,2018-03-22
1598,39975,171,2,2018-03-22
1599,16372,5,4,2018-03-22
1600,45085,141,3,2018-03-22
1601,29630,9,4,2018-03-22
1602,51185,103,3,2018-03-22
1603,61917,57,3,2018-03-22
1604,73973,27,2,2018-03-22
1605,62188,189,2,2018-03-22
1606,12985,103,1,2018-03-23
1607,33040,178,4,2018-03-23
1608,85432,82,4,2018-03-23
1609,83692,162,2,2018-03-23
1610,58607,85,2,2018-03-23
1611,10617,65,4,2018-03-23
1612,50073,173,4,2018-03-23
1613,24575,87,3,2018-03-23
1614,3431,34,3,2018-03-23
1615,12677,100,2,2018-03-23
1616,10817,136,4,2018-03-23
1617,32734,94,3,2018-03-23
1618,85681,48,3,2018-03-23
1619,2051,164,4,2018-03-23
1620,33934,100,4,2018-03-23
1621,24952,82,2,2018-03-23
1622,32414,194,4,2018-03-23
1623,34802,117,2,2018-03-23
1624,55620,11,3,2018-03-23
1625,32914,52,1,2018-03-23
1626,40601,164,1,2018-03-24
1627,57776,31,4,2018-03-24
1628,90817,24,2,2018-03-24
1629,90094,149,1,2018-03-24
1630,35401,96,3,2018-03-24
1631,4495,158,3,2018-03-24
1632,80689,121,2,2018-03-24
1633,89432,72,1,2018-03-24
1634,74692,97,3,2018-03-24
1635,97420,115,3,2018-03-24
1636,43002,64,4,2018-03-24
1637,67365,127,1,2018-03-24
1638,45029,117,4,2018-03-24
1639,97660,39,3,2018-03-24
1640,37574,129,3,2018-03-24
1641,807,97,1,2018-03-24
1642,56639,170,1,2018-03-24
1643,29758,77,2,2018-03-24
1644,34637,5,1,2018-03-24
1645,80098,140,2,2018-03-24
1646,48281,157,4,2018-03-25
1647,24263,3,1,2018-03-25
1648,80436,61,4,2018-03-25
1649,62212,179,4,2018-03-25
1650,54843,164,2,2018-03-25
1651,56980,111,3,2018-03-25
1652,81471,75,2,2018-03-25
1653,38198,130,2,2018-03-25
1654,41845,29,4,2018-03-25
1655,64755,41,3,2018-03-25
1656,34158,29,1,2018-03-25
1657,77130,100,1,2018-03-25
1658,40043,64,4,2018-03-25
1659,61666,58,2,2018-03-25
1660,82857,138,1,2018-03-25
1661,27377,11,2,2018-03-25
1662,55555,135,3,2018-03-25
1663,14200,77,1,2018-03-25
1664,81413,108,1,2018-03-25
1665,50949,189,1,2018-03-25
1666,73782,194,4,2018-03-26
1667,72751,94,3,2018-03-26
1668,66263,86,2,2018-03-26
1669,46601,181,2,2018-03-26
1670,76899,65,3,2018-03-26
1671,62484,27,2,2018-03-26
1672,18298,135,4,2018-03-26
1673,30449,65,2,2018-03-26
1674,26173,58,4,2018-03-26
1675,42875,25,4,2018-03-26
1676,7658,48,3,2018-03-26
1677,84387,4,4,2018-03-26
1678,25426,136,1,2018-03-26
1679,26686,115,4,2018-03-26
1680,24579,196,2,2018-03-26
1681,28832,188,3,2018-03-26
1682,7907,4,2,2018-03-26
1683,61414,136,1,2018-03-26
1684,54029,90,4,2018-03-26
1685,7288,16,1,2018-03-27
1686,33661,147,4,2018-03-27
